source_user,recommended_user,score
Nasirfarhaanmm,AAliFaiq,10
Nasirfarhaanmm,KhorasanIntl,10
Pria_kh,curlyerfan,10
Pria_kh,alpenmaedchenn,5
Pria_kh,ooctaveeee,4
Pria_kh,Amsterdam_1_,3
pedram963r,fatemarta,5
pedram963r,MeyH_71,5
Mekianje,NOS,10
laflaneusecuri,m_mhdmm,10
laflaneusecuri,marmarmaryyy,5
laflaneusecuri,kimm_mia,4
nonpon68,SaleemKhanSafi,10
chemidonon69,Mi_iii_na,10
AmirPouya76,Maya_Kvn,10
AmirPouya76,Rzkhm11133,7
AmirPouya76,alichahe,3
AmirPouya76,HassaniParastoo,3
paradise_dvm,kingEbram830,11
paradise_dvm,Nasimmmo,3
paradise_dvm,mrjnhmd79,3
jahan8239,MahtajS,6
jahan8239,idafolk,4
baharafshar17,sarathesaliteh,10
PeymanSafa10194,IsraelPersian,10
PeymanSafa10194,visegrad24,5
PeymanSafa10194,ronzheimer,3
malijooon177361,IranIntl,5
malijooon177361,IranianPlateau,5
tooba_kashani,Tasnimnews_Fa,10
medelz33,feyzarab,10
nylw_fr33055,banoebenshan,10
nylw_fr33055,P_khaleghi,10
illusion_Exis,solrossel,10
Raminkhan77,klrayd,9
Raminkhan77,empedocles_fire,5
Raminkhan77,ehsan_soltani,4
Raminkhan77,Saberniko,3
Raminkhan77,A_tabriziiiii,3
CyrusPatriot,ag241956,10
CyrusPatriot,inventor_kevin,10
CyrusPatriot,AsgharSepehri,10
ag241956,inventor_kevin,10
ag241956,AsgharSepehri,10
Sekolar4,ParhamRamin,10
Sekolar4,bbcpersian,10
mortazmortaz,ashobshahr,10
mortazmortaz,yekariyas,7
mortazmortaz,ghlamy38802,3
mortazmortaz,m__binesh,3
leftbehind111,arifrahmanii,10
leftbehind111,HNajafizada,3
leftbehind111,ehsani_maisam,3
leftbehind111,ShahzadBadk,3
ph_Psr,vahidbaghi95,10
ph_Psr,abhendune,10
HjranShmas,amiry_khalid,10
Mahdyar_7,criminologist_s,10
Mahdyar_7,_Deldaar_,10
Drnazir621,pkmuhafiz1,10
minosha_agh,Sahand40390347,10
HmdHeydariyan,Mojtabapacino,7
HmdHeydariyan,hosseyn1988,7
HmdHeydariyan,pey0ne,3
Saaeedii,_nakhodayebinam,10
Saaeedii,Mahshid_tarah,5
Saaeedii,dokhtarak_kb,3
Saaeedii,MOBIN_V8,3
Soha__na,vahidbaghi95,10
Soha__na,abhendune,10
Mohamma77085156,H_Asl9,10
Mohamma77085156,potypto,10
Mohamma77085156,ArashUnforgiven,10
nedgoli,vania_vanil,10
Parisa_m3134,moosavi_ha47584,14
Parisa_m3134,Malikhuolia,4
Parisa_m3134,Marziye_,4
Parisa_m3134,nil_narimani,4
_mahiam,knauf_sh,10
_mahiam,Salar_137,4
_mahiam,KhodiMaryam,3
_mahiam,Hermes9090,3
_mahiam,Jeremiah4384,3
Saber_sieben,ilia_habibi,7
Saber_sieben,Herr_parvaz,3
Afshin388145352,TheFateme,10
Afshin388145352,ba262626,10
_wandaworld,parazaad,10
_wandaworld,dutchAkol,10
KosarShajira,RobinShour1,10
mtaghi66,mahsa_moradi73,10
Sayehra,Fatemeh82Rs,10
Sayehra,reza__alone,10
Sayehra,sogoli8022,4
haparotbaz,PERSIA4IRANIAN,10
micscoffiield,aidan30738564,10
nazaninnbano,Armita_Bano85,10
Morteza1Ghotbi,ali_bitarafan5,7
Morteza1Ghotbi,DrTara05923422,5
man_middle1,Mehrannnr,10
hamidnamati,SiminDokhtz,10
hamidnamati,callitVer1,4
hamidnamati,Entekhab_News,4
hamidnamati,leyli47115438,3
imsofi_6,Amet978,5
imsofi_6,nino0s,5
imsofi_6,shadowyghb,5
mehraftab100,vahidjafri1360,6
mehraftab100,syjebraily,4
kjeldnuisi,Amir___mahdi,10
aboo_eshagh,SaberiNaser,10
NailaMashhood,fozisidd,10
ssiamak8,HajAmirGeneral8,10
ssiamak8,yarekhooban,4
saeed_295,S4N43B,10
roadAzarbad,EhsanbakhshH,10
roadAzarbad,Alirezahse,10
dall_dall2003,freedoom2021,10
mahdiakbarnia8,Ahmedalhasan313,5
mahdiakbarnia8,zojaji_alireza,5
farogh_jalali,FardadFarahzad,10
farogh_jalali,AlinejadMasih,10
farogh_jalali,mozhganmodaress,10
salit_3,dooooc_v,10
nemi2nam,thepSeverus,10
parfuckinya,sph_i,10
parfuckinya,hamshahriii,10
parfuckinya,Shab1943,6
parfuckinya,AhmadEnsafi,4
amirpapichulo,afamiii,10
bsbsy93275572,lisa_loo_who,10
bsbsy93275572,alisharify7,10
pishi_sefid,Arshiaradfar,10
thefutileone,whoshkibwfu,10
sokheilkhan,marrmar0,10
MuhammadKha16,Mawriakhan,10
nyaz_m2,zraliza___,10
simin223316966,Khamenei_fa,10
mohsenalavi,AdelTalebi,11
nimaarjmandkia,baboonebanafsh,10
emperiom321,indypersian,10
_zahi8,A4Parsa,10
theycallmesahra,ForouzFrz,10
zargar1982,sohofim_,11
zargar1982,hkarimiv,4
NavidBelbas,Maryam_Rajavi_P,10
Mlih_ke,amire3mipour,10
Mlih_ke,babanoo_,7
khanoome_akbari,DailyNagging,10
khanoome_akbari,MehdiRohanii,10
khanoome_akbari,saeid_ajo,5
khanoome_akbari,alamdar_th135,5
majidiiyeh,peydaa_ir,4
majidiiyeh,amiirdadashii13,3
majidiiyeh,Entekhab_News,3
khanoom__kaf,Mr_amib,10
khanoom__kaf,ZaraZiZI2,10
khanoom__kaf,Farbodahmadi880,6
khanoom__kaf,neogenic_,4
fatimahabbs,shiapoems,10
the_whiteee,siiiiamak,10
1400Hamid,callmeparya,10
1400Hamid,FrhadKhdak12940,6
1400Hamid,sir_sajad007,4
1400Hamid,rzam315,4
Gh25Nahid,market_stu,10
Gh25Nahid,0xMoei,10
leylaaz1977,Thee_Revenant,10
MahGanjian,majidazarpey,10
MwswyAmyr,rostany___,11
MwswyAmyr,Alish_1100,5
DarkPho57745426,DaneshErvin,10
DarkPho57745426,kaveh_mori,5
DarkPho57745426,HJB_News_,3
30amak32879,vglh2023,8
30amak32879,ILA_SAHRA,3
amirh6sin,mahsa13110,10
HG86159074,DavariAbdolreza,5
HG86159074,hosseyn1988,5
HG86159074,Entekhab_News,3
_MehrNaz_,kinkenshi,10
Silvermoon_007,mammad138,10
Silvermoon_007,Fatemeh82Rs,4
Silvermoon_007,reza__alone,4
BookGhalash,Ahmad_jan_jan,10
BookGhalash,shahr_band,3
BookGhalash,sfzarandi,3
BookGhalash,Erpa200,3
_mim_alef__,it_is_forr_me,10
_mim_alef__,notmahshad,5
_mim_alef__,dopenfthrrr,5
_mim_alef__,_taraneh_song,5
simorgh_zariin,tanha1358,10
simorgh_zariin,ABM54649865,3
Legendare_Lowe,Mojtabapacino,10
Legendare_Lowe,hosseyn1988,10
m_s_ebr,shayan_shirvani,5
m_s_ebr,architectest,5
Elinwz1,parsa_tjj,10
Hossain44036372,ShamsForough,10
m2t016,uo0sef,10
m2t016,ErfunTech,4
menheysellmajmo,sahar1_9,10
mr_ymmm,maamaani1992,10
mr_ymmm,otherssss1234,10
Setare998,shooresh1374,10
Bijankhan123,Ghandalihastam,10
aradk67,NewNergal,10
aradk67,farbodebrahimi5,6
aradk67,1500tasvir,4
aradk67,fatemehheydari8,4
aradk67,hajsattarr,3
mina_moradi83,Fatemeh75058770,10
hichibehichi1,jedaaal,10
hichibehichi1,Timesofgaza,4
hichibehichi1,AliNasri90,3
hichibehichi1,MEMRIReports,3
zahra82p,Narcissius83,8
basejumper13670,Teegrce,10
basejumper13670,narendramodi,7
basejumper13670,AyatollaBoJiden,3
basejumper13670,CallMeDiegoJr,3
sheeeelz,Dr_Ziiii,10
sheeeelz,m_o_h_a_m_ma_d,6
sheeeelz,booghi66,4
sima__gh,dasemaheno,10
sima__gh,nansy3891,5
sima__gh,SSSH1364,3
Ashkanrebel1,gh0lch0magh,10
BGhahremanlo,Alijahanara1721,10
BGhahremanlo,IsraelHayomHeb,5
BGhahremanlo,AJABreaking,3
V_torkashvand92,zeinab_m62,10
V_torkashvand92,IsraelPersian,4
V_torkashvand92,golgissoo,3
mohammadzg,hssaremi,10
mohammadzg,DavariAbdolreza,3
mohammadzg,SamHafi,3
mohammadzg,amirdaryoush,3
sep_sh_sep,TimeTraveler373,8
sep_sh_sep,Amir_KZzZ,5
itsneg_,Me_Unstoppable2,10
Mani_MLS,eriexol7777,10
nargesa33003046,_Mahdiyar313,11
Zulfich78,Fareeda30966199,10
maharapzr,mosaferkhastee,10
Mili13so,Fati12345ff,10
Afghansala13544,Roveyda3,6
Afghansala13544,Faateh0040,6
Afghansala13544,Najeemyalman,6
Afghansala13544,salemwahdat,4
MohebSharif,AJA_Palestine,6
MohebSharif,AJA_Egypt,4
Xalil1360,ab_ganji,10
Xalil1360,mostafa_jalali1,4
Xalil1360,euronews_pe,4
mr_parham_70,602_ma,10
MayarAllah,PadDolat,10
mehrrad_17,Hossein_AbedZ,10
Azad54178380,klrayd,10
Azad54178380,empedocles_fire,6
Azad54178380,OmidtheGray,4
Azad54178380,khodamam_El,3
Turkoglu0077,mostafa_sardarr,10
emilicuo,parsaeian_h,10
emilicuo,nabbatt,10
jam93152012,rastegar_1360,10
jam93152012,hajnader313,5
ENajar3,Gershasp7,10
ENajar3,zizinanigooloo,8
ENajar3,Majid31503436,4
ENajar3,Omidghasemi111,3
_tajabi_,amirali_sam_,10
moheb_eshgh,fadyanegah47166,10
Black_metaphor,FerryAckerBoy,10
Black_metaphor,aradeton,5
Black_metaphor,HichkasOfficial,5
Sazuyaki,itsmepari0,10
Sazuyaki,Whispers402,10
Sazuyaki,amirali_yz,10
mhsasfhni,ramtin_delavar,10
mahnazb62,behrad000,10
MEhsaniB,ShimaVezvaei,10
shackletonnn,OMID_BARIN,5
shackletonnn,_alirezajafari1,5
shackletonnn,mahdiyeh2023,5
shackletonnn,callmeemmrza,3
shahanshah25822,sadeghZibakalam,10
fairypary,Aligh952,10
fairypary,RashtyVahi514,10
fairypary,thftmew,3
iamalawyerr,MrsArbitrator71,4
iamalawyerr,Rass181818,3
iamalawyerr,sahargaahaan,3
MRHKX,yky_hmyn,10
MRHKX,Farzanzii,4
MRHKX,gohareshghi,4
MRHKX,dadban4,4
mehraadx,ltz_amir,10
mehraadx,TN_TIANNA,4
mehraadx,farnoug,3
mehraadx,qufff_,3
arashfartot1,minosha_agh,10
arashfartot1,Sahand40390347,10
nilodidi,Atefehmohseni1,10
Khakriz4,Poshtiban6236,11
Event2022x23,farashgardii02,10
Arsham_Heky,nemidoonammmmmm,10
mamadnozri,MehdiDinamit,10
AltariqSadiq,nabat_20ba,10
MrBeats0221,AshaAriamehr,10
MrBeats0221,CassandaneIran,4
MrBeats0221,marziyemahmoodi,4
MrBeats0221,reza_shafakhah,4
MrBeats0221,Ivar_lathbrug2,3
Arash_kokoro,lalathefrog,7
Arash_kokoro,hopefulll__,4
MehriSafaa,Javad72313,10
MehriSafaa,yazahra1336,4
MehriSafaa,Mazloom2020,3
tohidtaban,theusualmmd,10
hlshhn,mohamadammmm,10
hlshhn,Hezarchehrh,10
virtuallgod,rokhpodcast,10
makhzanolasrar0,KhanomeHaji,10
lyshfyy741903,atenaa82,10
lyshfyy741903,shahrbanoo1359,10
lyshfyy741903,m_a_h_s_a_B,10
mehranshad,amrrezi,10
mahmudrjb,alishirazii2,10
mahmudrjb,hamiidsadegh,9
mahmudrjb,Nayere_n_d_81,4
mahmudrjb,shahinnajafi80,4
Mahsa02488665,IranIntl,10
Don_Juan_0,soulinabi,5
Don_Juan_0,KhawadhayMah,5
Don_Juan_0,maryamfattahi3,4
01_kabul,AhmadzaiHosai,10
hamideshon,hamodii_ir,10
a_ntonio_montan,faateme_0,10
a_ntonio_montan,PersepolisFC,6
a_ntonio_montan,nervamiin,4
Zoheirb3,HananyaPersian,10
reza_kabiriii,Kadkhodaee_ir,10
Mohammadimahdi9,ebrahimiavval,5
Mohammadimahdi9,ekhbati,4
Mohammadimahdi9,deyadeyac,3
na_araam,hosseindehbashi,10
na_araam,swilkinsonbc,5
peymankarampour,ab_ganji,10
peymankarampour,zaiter_mazen,4
peymankarampour,zibaeinejad,3
peymankarampour,AlphaX72,3
Milo52910138,YaarDabestaani,10
AliGMohammadiii,Parinazorg,7
AliGMohammadiii,7Damoon,4
AliGMohammadiii,amoyepesarshoja,3
AliGMohammadiii,farnazrshnrvn_,3
DevloperAmir,RassdNewsN,10
Azizkhan967142,waMuat,10
montazer1420,_kamrani70,13
montazer1420,am67nasrinbano,10
montazer1420,Give_me_dead,4
montazer1420,Amirhosseinow,3
ariya_irani123,mobarez_nastooh,10
ariya_irani123,ab_ganji,6
ariya_irani123,pardisa6,3
ariya_irani123,RA_hastam,3
MG13491,HOUOMAN,6
MG13491,iAmGooooodBoy,4
MG13491,Garsha91,4
MG13491,Naeempix,4
MG13491,WatcherGuru,3
NasEli92,Hasanaliadalat,6
NasEli92,MA_N_293,4
s_yahya_khazaee,NazninGoli,10
s_yahya_khazaee,Ali_Mdr30,4
s_yahya_khazaee,sahereabi,3
s_yahya_khazaee,rehi__hari,3
Halaharkee,cyrus_t_g,12
Halaharkee,AlArabiya_Fa,6
bahartaher,PooryaTaba,6
bahartaher,bahare_delneshi,4
bahartaher,HatefNiloofar,4
bahartaher,GKlasseAdla,4
bahartaher,Mehdizzy,3
majlaflame,bashe_pas,10
vvvieee,Adorno_Persian,10
vvvieee,greenbook701,10
mofidmobil,IsraelPersian,10
mofidmobil,shailevy6,4
mofidmobil,yzarka,3
MirAmir81699136,arghwanarghavan,10
khodabozorge,911Agh,10
Vida38527835,atiw_bangtan_7,10
Vida38527835,Rom_iiim,8
EllieNe73467432,zi6295,10
DelVaShii,TraderDali,10
DelVaShii,SeyedAllyn,6
DelVaShii,Amir_Sarkheil2,6
DelVaShii,mullahbug,4
DelVaShii,IamDepresssedd,4
shirin_hsi,Pouya_nkh,10
shirin_hsi,annajml2002,5
shirin_hsi,_bahar155,3
Hossein57273325,AbasalehMahdiaj,10
Hossein57273325,hadis_120,10
callmenanats,SarasCozyCorner,10
Aniiillla,raadism,10
shahg52,zarazara010,10
Adrian16107198,JjHengameh,10
booogh1,thisismesahar,10
booogh1,zahramshiiii,5
booogh1,mehrnoosh_nsi,5
booogh1,fatimam5317,3
3abaii312,_soomayeh_,8
Amir_beegazand,Azi79044,7
Amir_beegazand,navidll,5
Amir_beegazand,amariefelagund,3
generalcod4,heliiay,12
generalcod4,rezaivxx__,6
generalcod4,karma2098,3
TheMimKaaf,sheyshima1999,10
a_bout_lyly,_peopeo_,10
a_bout_lyly,viatorme,10
a_bout_lyly,chibz42,10
hopemin_is_real,wfffff79,10
Shahkar1112,Miitsuki0,10
Oldkozet,NickNiiik,10
ImnotTt629154,_nargil80_,10
ImnotTt629154,yousayortega,10
_nargil80_,yousayortega,10
RTb83519,makhduum,16
RTb83519,amir_he1,7
RTb83519,sentdefender,3
80mahdi6,PersianGW,10
80mahdi6,IranianPlateau,7
80mahdi6,IranianArts,4
sadegh_injast,bezaret,10
sadegh_injast,lu30fur,10
Hastiy110,BaratzadehAkram,7
Hastiy110,sadeg_t87,3
Hastiy110,MMBazmar1359,3
FreePersia2020,SamanthaIrani,12
helmand65,mostaghiss2,11
helmand65,mirsaeedd,3
helmand65,ashobshahr,3
sharkarshia,Abbas_firebird,13
sharkarshia,AdamJensen2021,6
sharkarshia,malashiefuckboy,4
sharkarshia,_theperished,3
Arynbtw,hemiino,10
Arynbtw,Maria_ajn,6
Arynbtw,maaniaesmaeili,4
Derma2ol,lagertha_90,10
Soheil99382893,ttrustty,10
autism_hq,chelsechel,10
autism_hq,PRafieian,4
autism_hq,mosafercocholo,4
autism_hq,878_mim,4
Reza_sh18,titi______200,10
Sabaa1512,aetrati,10
Sabaa1512,rozhsdiary,10
aetrati,rozhsdiary,10
AF_22_9,Narcissus_mvn,10
AF_22_9,mullahbug,10
AF_22_9,IamDepresssedd,10
alirastgoo10,navidmanam,6
alirastgoo10,HRAV1991,4
MRAryan33,saraghanavati1,10
tantanbimilo,rigidbubble,7
tantanbimilo,Yavarmoshirfar,4
tantanbimilo,causeimthemoon,4
tantanbimilo,floating_image,3
rigidbubble,causeimthemoon,7
rigidbubble,floating_image,3
Aysan1745502,ForadiMohammad,10
Aysan1745502,Nahalida1,3
BitmokhNez,vahid__bahman,10
BitmokhNez,PahlaviReza,4
vahidm2121,s_m_moosavi_n,10
53_3_39_A,haghbashomas,10
MasoodOfta68458,aymaa26,6
MasoodOfta68458,heydarnia_alr,6
MasoodOfta68458,Abdul_Majid33,4
MasoodOfta68458,mehr_65,4
MasoodOfta68458,zahra1402h,3
Naseem42239300,KashifAbbasiiPK,10
zhawsmin,aradbahram,10
zhawsmin,Iovely_0,4
zhawsmin,ali0997hayabusa,4
zhawsmin,TN_TIANNA,3
bahaarofthrones,MenschOhneMusil,6
bahaarofthrones,begam_chi,4
greencosmicboy,Asenath1890,10
greencosmicboy,Hordood,10
greencosmicboy,sad_offf,10
biodentwitt,itsaboutmattina,10
biodentwitt,MHEEPMHEEP,5
biodentwitt,matin8481,5
biodentwitt,twidatz,3
afghanhate,saraghanavati1,7
afghanhate,IranianPlateau,3
FizzyMamba,Pinkpanther_gi,10
FizzyMamba,SurenaPishvaz,7
FizzyMamba,IranShahaOrg,3
pumpkin_yar,Hamedder1,10
Traderlive1989,Naeempix,10
Traderlive1989,WatcherGuru,6
Traderlive1989,farzinsha,4
KamalAhmedSyed,Kashifabbasi__,10
PinelIncon,jonbandehh,10
PinelIncon,hapoo_fandogh,10
jonbandehh,hapoo_fandogh,10
sin2__1986,Seyedhamidhoss2,10
S4R8l,shaghayegh_fj,16
S4R8l,gylgmsh,10
S4R8l,Sadiography,4
_Mary9573_,fardaaroshanast,11
_Mary9573_,MiniMinor6,4
MmmdMoein,jahanii_mahsa,10
MmmdMoein,panah80ii,6
MmmdMoein,Daryasito,3
hosseinrr85,ZaaahRaaa72,10
Arsham75418882,nishamariyamehr,11
Arsham75418882,Hadi83767664,4
karimi134320736,ParvanehPa13558,10
Far_Shiri,1kashef,10
Far_Shiri,malekshariati,3
Mohamad26108813,behrad000,10
Mohamad26108813,hasna1367,4
Mohamad26108813,MiniMinor6,3
amirthr,soroush_m62,7
amirthr,ghazoolll,3
RezaMoh98481878,alibahaadori,10
RezaMoh98481878,khameneinews,10
mmadhsyn,rmzzani,10
mmadhsyn,hannaitaaa,10
mmadhsyn,shaghily,10
ainoroozi,moonfa15,10
pouya_1298,Paola11O99,5
pouya_1298,khashibirj93395,5
pouya_1298,MinionLn,5
pouya_1298,Atila_Y0Y0,3
pouya_1298,Armandodvegas,3
SAEID_M_RAD,contmamad66,10
6samwi,0eel0,10
6samwi,HaiderRegion,10
6samwi,paris_a_ak,6
6samwi,hasan_dr13_,4
aseeman_gm,itizmrym,7
aseeman_gm,misskharmagas,3
roshani1340,AlArabiya_Fa,10
Asemlogari786,baloch313313,10
amin_392,toranj1370,10
Siamak_Zanjanli,sinaebr08406203,10
NimaBirgani,maryam_rahmati,10
LonelyGiraffeh,IranianPlateau,10
LonelyGiraffeh,IranianArts,7
Mohsen_mirzaeii,meredithebrave,10
Mohsen_mirzaeii,FtilX,10
GoatSina,Alinho_no17,8
GoatSina,Bernabeubeer,8
Alinho_no17,Bernabeubeer,10
jalali133,mypersia1,10
MissFinch100,Saman15216939,10
MissFinch100,narin65581304,3
MissFinch100,andfogle,3
ItsMiracleMaker,Leila_doostdar,5
ItsMiracleMaker,Mambouol,5
nuraheidari,itizmrym,10
neshan_eftekhar,klrayd,12
neshan_eftekhar,empedocles_fire,7
neshan_eftekhar,emiy24016242653,3
neshan_eftekhar,OmidtheGray,3
ah_ahrar,MehrizadehBehn1,10
ah_ahrar,MMo64Berlin,3
ah_ahrar,iranema2017,3
khashiiiii9,Navid3m,10
khashiiiii9,Saeed_Juventino,6
khashiiiii9,ZaaahraaaMm,4
khashiiiii9,masoud_chegeni,4
khashiiiii9,huuuumn,3
flight_reason,restartt_persia,10
MohammadTodays,AdelTalebi,10
koolisabegh,rezasaki,10
koolisabegh,peymanyazdani_,10
kda198000,kazimoto3501,10
kda198000,bmarziii,3
kda198000,hamiparvane,3
TviwIyAEIpa3dDU,Ahmadaljaralah,10
MalikIr50447700,ImranARaja1,10
habib313_69,f_noori79,10
TheCringyJoker,NovaLucius,10
TheCringyJoker,ariioai,10
TheCringyJoker,MahyaK__,5
TheCringyJoker,H95347783,3
peanuutbutt,mina27509983,10
shahin_ariya007,nazanin7,6
shahin_ariya007,IranianCongress,4
Sharpactivist,AnahitaAhmadi3,10
Sharpactivist,mozhganmodaress,10
Sharpactivist,ModaresiEl38759,3
TheNameIsSaa,saraghanavati1,10
MassyT74,msadegh_s,10
dragoonIran,iraj_mesdaghi,10
Ziaoudin_S,pouriazeraati,10
1999_banoo,3rphaan,6
1999_banoo,hassan_moslehi_,4
Ahmad02104076,tahmasebiiiiiii,5
Ahmad02104076,Entekhab_News,5
Michelstrogofff,muhammadytabar,10
Michelstrogofff,KHAT_SHOHADA,5
Michelstrogofff,Oscar_pilot313,5
Michelstrogofff,jalilmoheby,5
Michelstrogofff,DavariAbdolreza,3
no_soldier23,OfficialToomaj,10
no_soldier23,YeOne_Rhie,10
madarenemone,DrSheeshow,10
aA9Wx0ZUz04V7dN,hamed21224200,10
aA9Wx0ZUz04V7dN,madam_saara,7
_vivirmivida_,Miss_sakaro,10
bised_89,X4LIREZ4X,10
GHERGHI82,fentanilr17,10
GHERGHI82,PARSA___YN,8
GHERGHI82,TTAAAHHAAA,6
lhm85406529,Rimmingworld,10
121Saeid,alirezakiani2,6
121Saeid,AMIRJJACK,4
pouyaam5,tinkerbellwm,10
pouyaam5,anushaarh,4
pouyaam5,__Hobot__,3
pouyaam5,Behafarin3,3
pouyaam5,zizigolo_75,3
h39685047,Mr_kanekiiii2,10
sahar_sana37230,s_mustanir,10
AramRoshaan,mollah,10
leilonnn,greenCamomile,6
leilonnn,Sarv41,4
leilonnn,Khani2Mina,3
melikahcm,setiiva,10
seyedalbaloshi,Seyedbaloch_ir,4
seyedalbaloshi,S_8545,4
seyedalbaloshi,SeyedBalouch,4
KhanptiWaseem,AliMuhammad_fan,10
behzad_bhar,FarinAylin,10
behzad_bhar,IsraelPersian,7
behzad_bhar,yzarka,4
behzad_bhar,sinioritLibre,3
AbdulSa26954316,Qazi_ASaboor,10
AbdulSa26954316,RohullR,10
AbdulSa26954316,HalimeRasheed,4
Qazi_ASaboor,RohullR,10
annaa_avocado,yangkiiim,10
OTISM44,ooommmiiidd,10
MarMarjoon81,AkhoondeMorde,11
rahi667,m_bayatzanjani,10
rahi667,dktr_ly,6
rahi667,bronolover,4
rahi667,pouriyaaaaaaa,3
rahi667,Siaasaat,3
rahi667,takhribchi_ir,3
Seyed90823269,Mooniter,10
Seyed90823269,Nsgiran,4
Seyed90823269,TonySHedgefund,3
maivisluli,foodlazem,10
maivisluli,Free_Woman_R,7
maivisluli,maryam_mhhtm,3
maivisluli,_mhyri,3
aghmamrez,a_crimson_a,10
aghmamrez,Paeezgozar,7
aghmamrez,AriafarAydin,3
MaryamSHat12309,__Hobot__,10
MaryamSHat12309,malih_Hh,4
MaryamSHat12309,vector1366,4
girikardima,bah_RD,10
AzadehMozafari,Radioferferi,12
AzadehMozafari,SEskandarii,4
AzadehMozafari,masud_M_F_A,4
AzadehMozafari,samousavi44,3
Mehdi62659398,NotAtHere,10
Mehdi62659398,xzaghph,3
Mehdi62659398,engurmuloreza,3
javadaemi,isna_farsi,5
javadaemi,Entekhab_News,4
errghan,tad_edgy,10
enghlab_2022,admiral1320,10
enghlab_2022,IranIraniaLover,5
enghlab_2022,sourenasanto,4
shayan_shryfy,fndy1976,10
Okcallmejozi,merdasmind2,10
ebigharedaghi,mahsa_moradi73,8
_AHonarvar,Amirniistam,6
_AHonarvar,Ernesto_ooo,4
_AHonarvar,fazoshon,3
greenwayssun,saarra2001,10
mrpoursoltan,Nima__Nikjoo,10
mrpoursoltan,Ttcompany2009,10
mrpoursoltan,0xAminka,10
Twiliiiiiiight,hecalledmemoon,10
pedram_ir64,delaramhastamm,10
Zeynab914677784,chenagovara1,10
Zeynab914677784,hanann_ir,5
Zeynab914677784,Milad_3535,5
MT009821THRAN,HiwaTube,10
mahhlagha,klrayd,6
mahhlagha,MrSinaa,5
mahhlagha,empedocles_fire,3
MirJiyand,Iran_123321,12
MirJiyand,shiraninaroui,3
MirJiyand,Lady_Verta,3
nil_376,roshanakbano,10
mhsnwhdany52,hopeandshiny,10
mhsnwhdany52,ebrahim_alnzhd,6
mhsnwhdany52,Aliinajafii,3
ferferjr,hdrfathi,5
ferferjr,im_mohem,4
ferferjr,thw_shirin,3
Parsa26207463,YaarDabestaani,10
Paola11O99,khashibirj93395,10
Paola11O99,MinionLn,10
Paola11O99,sikranchez,4
Paola11O99,lunaaria91,3
yass34449730562,jad_shzz,10
EShadati,TaheriOfficial,6
EShadati,Taheri_Movement,4
kos_namak,InchieDge,11
kos_namak,TheBibli86,5
kos_namak,hosseyn1988,3
kos_namak,springtheb,3
jedaar_tv,_Atheist_God_,10
jedaar_tv,yazidbro1350,3
jedaar_tv,Hqkaya,3
abolfazlganji79,hadimehrane1,10
KAmankhah2004,bache_khanoom,10
KAmankhah2004,anisaz134,10
KAmankhah2004,nazaniinrzz,3
KAmankhah2004,faaaatemeh00,3
Jan54180266,darvish100,10
pukoota,_oldtsuna,10
Murdere83081502,beehnam,10
NimaBazollahi,NewsRojhelat,10
giiiilaS,hannaitaaa,10
giiiilaS,shaghily,10
marg_nadare,myfootkin,11
marg_nadare,IranNightRadio,3
marg_nadare,Ali_Maleki_110,3
AlirezaUI,whereismypoos,10
AlirezaUI,TheLilyLajbaz,5
AlirezaUI,khashy_11,3
AlirezaUI,sajjad_redboy,3
simiipti,Umar__Mughal,10
hopeful_cat88,99NADA99,10
hopeful_cat88,mozhganmodaress,10
hopeful_cat88,AlinejadMasih,5
hopeful_cat88,qorashi,5
Fateme_asi,ranam1998,10
Fateme_asi,fat_jahani,6
Fateme_asi,mombeini_mreza,4
Fateme_asi,amirali_yz,4
qlidm,Paval_molaei,10
SarzaminAmn,strh265996,10
noorislam15362,LegiMian,9
noorislam15362,WaqasICT,9
YsuFaesueVCizoT,lady_hastam,9
YsuFaesueVCizoT,amir_sheriff1,6
SaebKoohpayeh,RealNikolaa,10
SamaAlizadhe,Alijahanara1721,10
SamaAlizadhe,IsraelHayomHeb,8
Zahram_14_14,kianoouush,10
FardiMehri80045,0xMoei,10
FardiMehri80045,LineaBuild,3
SaintParsa23,yegadoga,10
AMOODAD,callme_nafas,10
Mohammadal96404,sweetyy_mood,10
Mohammadal96404,Marmar02047248,6
Mohammadal96404,saharllen,6
Mohammadal96404,mishebokhorish,4
Mohammadal96404,igxxtx,4
13fantasio,Rezahashemi1990,10
BlueWolfCrypto,Amir_Cryptotr,10
BlueWolfCrypto,nabi_sarvi,4
Shabrooz32,PersianGW,6
Shabrooz32,memarsadeghi,4
Shabrooz32,IranianPlateau,4
Shabrooz32,IranianArts,4
maroullee,Survivor_2_,10
Alex23795561165,sayedbfatimi,10
DFakhravar,Sashtyani,10
DFakhravar,MehradAA,3
Ma68_am,IrandoustIR,11
Ma68_am,h_ABBASIFAR,6
Amiiiirreza,dudesaynoo,7
Amiiiirreza,ejallllen,3
dyn816096249067,M__Sabah,10
dr_khalilini,_Mahdiyar313,11
Namjoonlover82,arkaa_kim,10
Namjoonlover82,jenfilled,6
Namjoonlover82,Bahar7723102,4
pahlavi_press,alibahaadori,10
pahlavi_press,khameneinews,10
ArtMehrsa377,salargolifini,10
ArtMehrsa377,hosseinaghili44,5
