source,target,weight
TORatedR,DrugSnapp,1
Sina_suzuki76,PRSAYOO,1
Saeideh_dk,Askharfeldman,1
SepehrSaaedi,puria_adhami,1
moha_reza1353,TaraMedric,1
HichkasOfficial,miralisabzinQni,1
MasoomaMohaqiq,TSOMS_TMS,1
zohrebano2000,Haider_Kerrar,1
kaka0o07,rsh7nd,1
ashkanid11,mehdi85591216,1
ayeh1433,TavasoliMojtaba,1
Seyedmostafa78,zhakandeh,1
rasoula33123423,TTAAAHHAAA,1
Amirhussei88050,z_a128,1
AlamSherazi,azrawall,1
MN1980SS,elmira_sharifi,1
Meshkat_30ma,ElonmuskN95,1
cherry_loeey,no_loey_no_life,1
baran_yass,DNegarr,1
bahbahadad,aghirtosein,1
FavaEli,ittsarefe,1
Limoonis,AmirNikmehr79,1
shiva_9805,ateffeee,1
kafareAzad,PahlaviReza,1
hightesla,dyws33452,1
Emroozzz,Emroozzz,1
bloodyfire13,shirmoz_aklili,1
FaHariri,BenAzmoon,1
A_Passenger1971,MaRJiiiiiiin,1
yaamaashitaa,Samuraii_girll,1
Azar_Javidan,amirbakhtiar,1
Unpublishdpoem,fleabag_com,1
11MD0,umairmirzasb29,1
MaidahMuhammad,_paro1,1
MaralBahreman,reindeer_gwzn,1
Ajib_Hastamm,HN_7068,1
erfan28772324,nesaiw,1
n_m_raz,savalan66,1
ghosts_league,esfzibanews_,1
Atila_O_o,jafaang,1
Parnassus1871,Parnassus1871,1
Esmaeill_t212,Nazializadh,1
elhammirshadehi,clown_priest,1
maniazad1,s_yas_1,1
KambizRezaei7,mhcz_313,1
hannahshitstorm,monicagelller_f,1
never_____more,Masoudheidari_c,1
sadat_s_,so_aperson,1
Behdaad121,kiarashfarasat1,1
_kh_mina,CptAllenHistory,1
mahtab156,ayyarom,1
SadrSam85931,bibimazizy,1
forevermr_,MsPepperPottt,1
Ivaranm,ittsarefe,1
BerlinB15033634,ZakMountain1,1
seyed_haghighi,Abdul_Majid33,1
Ebnealii,minuo_gy,1
pila_agha,saeedd771,1
E_Aria_N,Me_Unstoppable2,2
FardinHH,Amirabdolahian,1
ShirinZamani1,hadirajabi77,1
S_Seerat_,Rizwan19ssss,1
AAIIEENNN1,mahesargardan,1
mohamad_armita1,faqihy,1
ghadimki_oglan,ghadimki_oglan,1
noworn3,shallchii,1
stysh_mhru,HMmerisaa,1
arf1783052,STF1stf1,1
hanakhanoomm,Yazdanmoradi_,1
schrodingertypo,InternetH0F,1
aradjaabe,jahanii_mahsa,1
hossein_1996_75,tayswizle1380,1
ShirinRtp,flowerferest,1
star_a_ka,yafatemeh_m,1
yavashh,naime_atamanesh,1
GooleNakh,DennisN,1
reb3lliousgal,Drugoulogist,1
sabzak_ell,Jebheiran,1
tissoraya03,Dobrafonthebeat,1
lipGalle,Nomaadie,1
Siasha30a,Siasha30a,1
AliGholami32,CIVILYAR,1
amiramdige_,Majid31503436,1
MohammadS_Sch,netanyahupersia,1
Mahooolak,aminthegrayy,1
phoenixxxxx2022,hadimehrane1,1
saeeder55,Shahbaz09878,1
TheSwissSdf,cat_auras,1
AliYar44342184,saamaanx,1
Potke_Akhar,AsHediyeh,1
20ali_jon21,mr__mehraadjam_,2
Himalia20B,soltani_maa,1
Marziehrashidii,GorseMaheKhooni,2
shabakeasabi,siavash_r1300,1
KhaledO09888045,IsraelPersian,1
ShahinEmami4,almoaven,1
AmmirYazdani,mahdihajipour,1
usernemikhm,fabcd1111,1
aynaz_hjz,simonnthr,1
knightpars,Apadana2000,1
Hamed45694611,Zeidabadi_Ahmad,1
jr_mendez_8_8,hajnader313,1
hanaa1992_,kingEbram830,1
YePesareBahal,sillymaril_syd,1
Arastoohossein3,NaggingNightin1,1
ArminKa82451632,sharvanddaraje2,1
dvmsin1,Sab_Sabam,1
elaheshake60650,Elena_baluch,1
SiamakJahromi,IsraelPersian,1
abasi1234f,Zeidabadi_Ahmad,1
hastisstory,fogrunnergamer,1
naz_n_nazi,mohamad_vzs,1
Mhtired,Drugoulogist,1
mrymeshon,callmehadiiis,1
hdy1280668,malekgamoori,1
mnz1033,DiakoH,1
Mahdi17924236,sh_ramazan03,1
ADadpay,shahira60210003,1
monsieur_sommer,s_saffarianpour,1
ma198834,Miss_barati,1
javanmardi60,javanmardi60,1
aliabdollahi024,aliabdollahi024,1
ParisaTavakoli7,__aram__33,1
saeed_3s,qafariii,1
knightpars,alisan655,1
lNeg1n,m4hdi27,1
ZarneshKhan5,Shaheen_pti_,1
simplythewhale,mahdi_hmati,1
Amirdragon04,IranIntl,1
FerozRasikh,Etilaatroz,1
A_nezhadrajab,zahra_rasoliii,1
w_tfng,NaimKhan437,1
che_hl,JMohamadirad,1
panjshiryyy123,rtapashto,1
mahdiiiyaar,Zahra_i78,1
somy574583,VakilipourR,1
GiseleHere,TheCinesthetic,1
Hoseini1442996,fazii9791,1
davood1211347,m_bayatzanjani,1
lazaq_,0x000A0000,1
Rzu4A,a_parsa_z,1
alireza_17a,Hajmaryam4,1
ghazalasg,LiberalArtist0,1
masteryi1997,Mahsaw_moon,1
jenabagha,saeed_maaleki,1
bees_of_Iran,KayhanLondon,1
namashmol,hashemy_ir,1
saberorg1,aminthegrayy,1
Zhra_shadow,LadyBla83747020,1
saman_sarraf,sunny_panii,1
hakhtarzai,MohammadAl16117,1
setar_am,AVAthegray,1
mmdjwdmdy4,Grrmanesh,1
moradiz339,moradiz339,1
Parhammohbbi,lidanshvri_,1
Mahsa_heydari94,pouriahadi,1
alexi9393,bahavalada,1
Dr_MM_Tadayon,Minaei_izad,1
pouyadabirimehr,Saeedeh_Shafiei,1
ParniyaPar8677,zeinabb1813,1
nasastam,escalade202020,1
heidary_behnam,Xman1Simon,1
benthadidia,Mah3a_th,1
orlianofrown,Saeed_Juventino,1
Arghavansaeidan,cenaps,1
khatoon03722063,RobinShour1,1
shadivlzdgn,iamparsadpv,1
Tinosaw,Moritizar,1
madi_83_r,urfavhossein,1
Felo_de_30,nedash52848709,1
SMN4X4,samim0o,1
daniyal_1399,tinkerbellwm,1
rememberinggoal,bitaiiiii,2
maneinja,Raminsum,1
Tchtrslysim,hosseyn1988,1
solalesadat6676,raviyekhak2,1
behrad000,hasna1367,1
mariusTurk10,IraT0r44oIoo,1
hafezan64,lovelorn_70,1
Shomali_Rikaa,negar__in,1
Girly_Dream,Ali_potter_2002,1
mihanimarzban03,dudi_dolev,1
rezvaneh20203,zeinab98ak,1
Serpicoo3,PierrePoilievre,1
RShmapjr,RShmapjr,1
rabi_longear,army_7_jin,1
OtisMilburnoo7,Mahsaamini89,1
yahya_heja9813,amirrezasocial,1
roozshah,roozshah,1
atossa45,yaas7618,1
325719ss,OutFarsi,1
noonbernji9978,levin1814398,1
MusicSinar,joje_shokolati,1
seyedmohamadhos,BBCArdalan,1
shantiya6985,mrbm44,1
_mahro0o0,Tooofan_90,1
savalan66,kayvanabbassi,1
shkiba8900,ngn_rh,1
leyli_iiii,khodapsrast,1
Daspublikum,atenaatena15,2
sima26988,ajaax75,1
cockroachesmama,mim_dota_alef,1
Persiancersie,hosseyn1988,1
MohsenF8595,Tahereh_4444,1
UoCi_01,m_javid2000,1
Iranian1361,IsraelPersian,1
kawaiiminsugar,lovesthv,1
ShoOOkOoFeH,whiteeeestorm,1
Yaser63f,corwlinee,1
iamrocksea,Khatesevvom,1
RdaAmyrpwr,rasputin1500,1
miroojh,Rmin001,1
The_Odin1,The_Odin1,1
Lastpatrio19054,fat_partisan,1
sed__jamal,sed__jamal,1
negarrinblack,Milanaddicted11,1
EtezadiMahhdi,VOAfarsi,1
LiveandDreaming,1khaasso,1
keranchiiii,ErfanRazavi9,1
Mrs_mim0626,alisafavi1995,1
MrSinaa,PMohadesehfeizi,1
bugsybugsy_,lieaEbony,1
Mahicahkocholo,behrang_sohrabi,1
mamadalikarimi,Najmeh_313,1
safarymhmd,jesicaa_slll,1
hakupix,commisser444,1
endorphin_55,young_sheldon1,1
SaeedRosha80474,Yeager____Eren,1
mohifiroozi,nargesfi,1
Mohammad49763,thearabpoor,1
woo_saba,woo_saba,1
Veronicasarina,mhmd0_24,1
alieshghian7,ladalhstml,1
karimi__Vida,LivinginTehran,1
belonde_bald,DavariAbdolreza,1
Sara88970231,mah_sadeghi,1
ranaei_,nargesfi,1
masiiiiih,mhdynwr06324774,1
_a3ma_8,imamiruk,1
ihavehearti,thenananiii,1
aulichii,rezaraul7,1
milad_taji74,eisa_1355,1
iranenazila,ngr0790,1
IranGeiv,KFravahar,1
AbbasKhan251,zainabq610,1
Aytak_1,AmirAdli79,1
imas0ud,join_today8,1
Max77697901,EbneHava,1
RassolSoholoi,ashobshahr,1
John_Salezer,alpr7700,1
miss_arbabi,Tahmineofficial,1
Sheykh_alraeis,mohammad_abkati,1
Mo30mousavi,Mo30mousavi,3
feazta,HRA80,1
BadeMokhalef,mahsa137667,1
wal_nutt,RealMrhz,1
PooryaTaba,AmirMojiry,1
m_ap1990,AliMokhtarzadeh,1
mateekeghermez,ImanRaoufat,1
Ghiamzhina22,Nahidmmm,1
hosein_amani41,mohdsaslani,1
navidmanam,navidmanam,1
Princess_Behi,Parnim4,1
hosseyn1988,AminFouladi,1
themahroo,yekdoost_ashena,1
az_tabare_aftab,Kolsum_Azizi,1
hamid7675,Tasnimnews_Fa,1
haed13O14,Birdofpeacelove,1
susan_marzbani,adam_hesabi,1
smellofsakura,navidmanam,1
BehnamSafari11,LOST355371,1
barbd7711261827,Siaasaat,1
stysh_mhru,paryy_joon,1
Jangjouye,Jangjouye,5
_zahra78,ati_2boug,1
eseilbh,miim_atta,1
sina_48102,Nazanin_N_,1
shimpill,__Ranam__,1
sea_green_lady,rahimpourazqadi,1
zahra60697485,Mohammad1077134,1
m01957953,Daenerys73,1
Hashimoto616,yYh8x5hC6nxh1Wd,1
AbdulQa73782922,osinit_4,1
banooay,bitamothr,1
atiw_bangtan_7,Rom_iiim,1
EhSuN0514m,ya_zahra24,1
m_747_,amrrezi,1
lang_finger,Iranian_Ava,1
ShahedAlavi,MahnazShirali,1
Mahilapy,sleepymeissleep,1
Emad_sdg76,ishikhaki,1
mhsn6406,Dibbdibaa,1
BadeMokhalef,MaryamSarabii,1
ssaaraw,heisbarelyalive,1
CoraaUK,vsi8261,1
sorena_ex_fan,Ferganasaurus,1
Hana_banou,ALIREZA7163,1
jnab_Dutch,nazilalololol,1
inno3dprint,76ma_pk,1
1kashef,JavadAmeliMD,1
zzahlaha,Haniehmhd_,1
1132Hajar,Baharak25376271,1
nazli2998,negarpourjavad,1
Reza11apReza,nejatbahrami,1
KarimkhanF,DrTedros,1
fafa13691369,Yaser63f,1
momo121085,noor__t,1
dokooii,dokooii,1
narsiskal,mohammad___amin,1
mmshobeiri,M_gorji2,3
__amiin,Negariiam,1
Koorosh_tehrani,syedkomaill,1
alihema34200795,IranIntl,1
Barandaz_khak,fcpii_official,1
saeid4577,JBehieh,2
sadbutt98251130,AbuRaihan_,1
manm_dege,nini_1375,1
jadenezami63452,latfl_,1
AsemaneAbi1999,Tasnimnews_Fa,1
falsereaderboy,Cavkay_agir,1
omidazami,amirakbari,1
Ariana736805,moonuwu00,1
Soroosh009,azarembroidery,1
saeedfromtehran,pedi2amalsaleh,1
jimirh_r,Ebrahimi_hos,1
sarynamohamadii,mr_rishoo,1
bianco517882781,alikarimi_ak8,1
mmmh__kai,TAEYEONsmtown,1
sfrg_17,arsha5877,1
synsynpwr545967,VOAfarsi,1
ImMA8172,ns_3100,1
Mamali021544832,MrezaAskari1,1
Ghanisarah2350,MoghadamSoheila,1
t7fdrIPTo0LLGJY,Taheri_Movement,2
mohammad_yp78,vakilmodafe69,1
_rexxaa,amirivxx,1
ommanian,zizixdvi,1
Angry_Birdi,Raafegh,1
hediehem1,Bahman_Babazade,1
hojatesalimi,urfavhossein,1
moowhmado,Theoriginalraha,1
Minoora5,mspouyan,1
arshamsistani,agha_mohamad1_,1
ardesheeram,behrad_1812,1
blacck_flag,Milad_3535,1
tiktooks,steveimcqueen,1
itsMrezaa,Erfanbing,1
amiransis3,sabeti_twt,1
BNminoo,westministernun,1
SandwychM,Rana_mls0,1
SendMeMusics,PooryaMs84,1
maryam_sab95845,zahra__zb,1
hamidreza_hy,hadi77ir,1
FlyingLedLamp,Laplace_sdemon,1
maryataey,MehrizadehBehn1,1
secularman1,secularman1,1
MMM1821908,anushirawan,1
Nazznazz98,mohsen_ghaad450,1
JahanfardNader,jedaaal,1
TiffanyPrincek,Hasti_armyot7,1
Sarab_sobhan,7pantea7PAHLAVI,1
mmd78478579,TBoroushaki,1
Ali_n1377,mannamanam1234,1
Reakol33,_ali_mhr_,1
ladypishi2,ghasedak1987,1
persia_ir,sadad313,1
yerozkhobmiaad,hsistd2,1
shahrozbiyabani,Ariawithy,1
Jasemina213,Mahdiar298271,1
MoradiRazie,Asemaanam,1
shpr_ir,pipsopolis,1
mobin_lajbaz,mobin_lajbaz,1
iielahe,iielahe,1
El_A1980,vector1366,1
hanna_banoo1,FNorouzi1979,1
Shimo0917176585,Taymaz_Urmul,1
mahtab156,raeisiorg,1
adel_usefi,hosseinkhedmati,1
TheDoomedKnight,escalade202020,1
iamalawyerr,Rass181818,1
SeriousMn,HastiGh4,1
zeusrhv,Mahnoowsh,1
Veteran19850317,Veteran19850317,3
M_JD1985,alijahsan,1
sadeghgila54652,hazratajal,1
TheNightking997,ferferemooo,1
sh_homayoun,mypersia1,1
FtmMoradi,Clarencecobain,1
lieaEbony,lieaEbony,1
l0ni7_ir,_Ko3Ar_,1
nedash52848709,alihd_js,1
As_c88,masroorabbasi3,1
leila_sadeghi70,EbneHava,1
sturmfreiii__,2hosseinahadi2,1
FirstIBOX,Azoullen,1
Amirhoseinvh,narinsho,1
AkhoondeMorde,visegrad24,1
LenaGhate,ot7setare7,1
karagah007,Greenlandhastam,1
PafPif4820,MarryellenZ,1
Nirvanaland11,YosephHaddad,1
mrezaaftabi1,Sajjad_Abedii,1
afreelifefree,Amir60118403,1
ArashSaysHi,mahdyarsafari,1
maziar_vandad,maziar_vandad,1
TheMikkaa,MisUnimin,1
Minmeow2013613,kimtekook55,1
mamal_sp,rezalasvand78,1
Afshinmoghadam4,Masimalek84,1
mohammadmj3,yasharsoltani,1
yas81298,ezijoni,1
schatenlos,itsheelia,1
abwmhdy90269,akeelabd35,1
annaa_avocado,yangkiiim,1
kakdoonald,IranIntl,1
Amo_hosssein,zahraaaf1393,1
Ms_____Hilda,goodmistake133,1
Fermionae,Fermionae,1
Siinkhe22,lifeofSarinaa,1
sorena_2017,Ansarii_rahim,1
Soroushchr,M_elin_,1
fatemehhdti7,Factor__B,1
art_Missafa,escalade202020,1
MohammadmehdiMT,M3hd4d,1
mitra_khorshid_,aflak021,1
biindruid,arta_asd,1
HBekhnaveh26729,THEE_MARY_,1
ngrebra,SA_________BA,1
Soomi_79,Nillionaireee,1
mahdigholampoor,sh6858,1
tajinameh,BBCArdalan,1
abb_media313,Nahankhane321,1
MMM1821908,KhabarCheh,1
HoneyFatherrr,dhny1123,1
yek_F2,Mbagherzadeh1,1
14Meidi25591,alikarimi_ak8,1
hmt_shyl93350,DkhtrkLp47595,1
ha96320567,Reporter_news2,1
Rawalpindi313,call_me_iaysh,1
purple_real_me_,tetestream,1
MaaRii74sd,Ramin6990,1
Raeshko,rezammirzaem,1
smn_azizi,yalda90am,1
Hosien71136822u,sadrabackup,1
Missaadaat,azimi__hadis,1
empyrium_666,alishi973,1
ArashMmG,VahidGh22411878,2
Rezakh48069239,Amirabdolahian,1
saeed_hatef1,itsaboutn2,1
iamrhnm,beeazaram,2
sarabisohrab,_Im_alii98,1
Amir_Cryptotr,30niorcrypto,1
Konjkav8,hessamarmandeh,1
miss_hana72,medirvana,1
MahdiDaiFoladi,Hafiz1Enayat,1
dr_ghand,nini_1375,1
Rchii_joon,Shemosim,1
sadbutt98251130,selda_68_17,1
kodakekar,amialikalafe,1
P0821M,P0821M,1
LoverExooo,LoverExooo,1
anonomidd,Haviiiij,1
SiamakAlia14647,mahnaz1010,1
shafagham,Ralinger,1
Pinocchio994,ArezoHassn75930,1
bygane2020,ZhraArian,1
baran_197788,simurgh2580,1
PiccheH,PiccheH,1
ALIBGH77,Petros_Moanas,1
flyingtigerr,Nasrollah_com,1
pishto0ol,pishto0ol,1
FatimaK2025k,iamoonchildd,1
ferani666,sanie58,1
dasgruselige,dasgruselige,1
mrsshin27,tajrobe_wiki,1
Kolsum_Azizi,Krymy59,1
farhan_sh42,asmi111_,1
prettynlocoo,ShavazCom,1
DR_HANZOW,_rexxaa,1
Daiviiiid,tajrobe_wiki,1
aniiiiiii1999,llecterr,1
BehrangRahbari,gghamari,1
BabakRadwan,Aryanizhad2,1
Lightroom999,jabijoon26588,1
TehrantoNews,TehrantoNews,1
BadeMokhalef,Amireshtoun,1
Rezactus,Hermanoffroad,1
Ya3erS,0Fa_ba0,1
itsahmadrezw,Meyrah81229260,1
Khorschid_T,Mojtaba_Lazari,1
rezaeipanah1,21azala,1
ChitChitarcher,7pantea7PAHLAVI,1
SoleymaniAzadeh,Ramaadan80,1
barok4040,bitter_robosta,1
lamirhoseinml,solarsab,1
Emzitigaa,hardseltzerr,1
climbeing,hadimehrane1,1
jalal_afs,rookwood_92,1
Mohamma28780693,rezchit,1
HamidBoldaji,eanlami,1
abuu85,syedkomaill,1
soroosha_t,HegeI_javan,1
khashakhasha4,mehrnaz_1,1
specialmagician,minoo77s,1
antifragilesusp,parandshsh,2
alisilverhand,Farh4m,1
Fatimakocholo,Allirameshk,1
zhrparvaneh,jacksonhinklle,1
mohammadkiyarad,m_abedkarimi,1
shmssyd85,Gordiiya,2
momgar202,palecloudy,1
aminrad11,behrang_sohrabi,1
shab_zendedar,Ghaf142312,1
soroshiam,Makiavillii,1
daemolSerotonin,koosgije,1
KimTeatiti,Zhra_shadow,1
selemene_1999,rezashakib70,1
Mr_honest94,substrate_vi,1
Mehran__mhn,fortepelkill,1
voorivex,jamaledim,1
goooodgirl92,mimsinhe,1
shimaisback,xardashiankim,1
smd1921,AFIntlBrk,1
Poshtiban6236,MissNadia78,1
xerxesss,BBCArdalan,1
DrNoor129,Imrankhan178891,1
Jaber_Velayat3,s_abbas1465,1
MAHDAVIAli4,heromimm,1
Yashar_sdq,Prophet_David_B,1
madaram_gandom,ARMiranF1,1
Dr4132,medirvana,1
Mahditarighatt,thebabak1,1
fouramj,satggin,1
Yaghi85064794,_sarhadi_,1
Marsjdesign,Ms_____Hilda,1
mahdikhodadost,ZeinabMd1,1
ihatee_Ashnaha,mahsaamini401,1
arvin_ziaee,BehrouzBoochani,1
_rahash_,Rezvanjahangiri,1
sara__alms,hoselenadarm,1
setare8d,Hasanbaba_05,1
AK47dangerous,I_H_101,1
Siaasaat,AsedeleSexy,1
HOSI39LQnSQTux2,Taheri_Movement,1
reyhooon_sh,Mahdiammmmm,1
iitsmoby,keyvanyyyyy,1
lilmaveywaveyy,PadinaMadaeni,1
MarryellenZ,MahyaK__,1
21Helion,Special_Fredy,1
rabi0krimit,AbdolahBabakha1,1
ValiValip,IranianPlateau,1
ali__bing,MammadKhaj,1
MaryBanihashemi,cheragh_aseman,1
HOOSH_30YAHH,Gordafariid,1
min_imoon,dibanchoodam,1
chobin1986,rouhanioffice,1
NughtyBoy1992,ash_restart,1
Yousef14244896,Tasnimnews_Fa,1
gisouferferi,nasrinraj,1
razdare2,soltani_maa,1
MrHAPOOIAN,Nasimedegar,1
DkhwMsh,DkhwMsh,1
1370Artin,133Salile,1
zari_yep,atish66666,1
HamedZa81722045,sadeghZibakalam,1
Marziehk,Far_2005,1
Showtim45641602,persianjammer,1
KavoosTwis,TABARANEH,1
james_bidin,100_partizan,1
gorizan_00_,Dehatiiii,1
_28_nk,YilingLaozu88,1
moosoonda,ShamgahEtemad,1
HassanmukhtarA,AsifAminDogar,1
Malooss_1919,AliEbrahimzade_,1
fatmh_pnahy,Atiyehnajari,1
Me74133472,hamed_1359gh,1
Sarvenazmi47841,HichkasOfficial,1
aysan6746663131,revenge2023,1
uptovictory,littlecurlly,1
Best_kind17,Moon_by_2000,1
Saharshirzaie,cchameh,1
kaamaaanee,interpol1987,1
king_eris252,ashobshahr,1
newdullboy,musen1365,1
hadi64266444,tajrobe_wiki,1
alimml1,Hamounheram,1
Hamid8650284055,solarsab,1
paryna_z,mrtkarami,1
AshkanHaifa,visegrad24,1
TohidAzizi,Mamoocham,1
Gama15849613522,jannatkhah_ir,1
mashruteh_khaah,HichkasOfficial,1
KittyGalore2021,Tenne30Tuxedo,1
leila_zarghar,sara_eskoroch,1
sama_najmi2018,Armaiss,1
NightlyVerses,reyhooon_sh,1
shaghayeghmix,mrhamidahmadi91,1
InklingMadchenn,kaarzaar1401,1
SamanthaIrani,ViemonX,2
AliRFereidunian,Far_Shiri,1
omidsardari,Queen140072,1
sepiiiiiideeeeh,sseeppeehhrr,1
negarj1378,beehnam,1
kimkai88exo_,z_exo321,1
mmshobeiri,Hatefna,1
aristotel2016,2mah22,1
AnisaArmand,kiyahwillis,1
Abyjwn1,morpho_0613_7,1
alirezasaatch,Give_me_dead,1
VNL70,vahid__bahman,1
arezoualiarman,Alireza_900,1
aidaarsani,ichbinjeremia,1
mah_a_96,minasalmani1997,1
red_candy_1004,feryalvip,1
lckym6_,VoiceFromFutur,1
Ariana__ot7,namjoonsbaby13,1
soghrakhanom,RealMrhz,1
Ali_hajiiir,mardemordadi,1
Halley35263537,aradbahram,1
FredrikBuendia,herrmosiita,1
mootarez1354,aminsophiamehr,1
Hamzeh28847389,Grrmanesh,1
Reza_B_emamesh,hosseindehbashi,1
NajafiPrsa,meemalefnoon,1
roya_f135,sh0wbair_1089,1
HosseinAlavi313,sh__noor,1
Kavehah10042954,hardseltzerr,1
mmwd97997393,kimiko_7278,1
MamalyKaktos,Spazio_Napoli,1
mohamad58sh,Farshid_AL,1
HAMEDilamy,javaheei,1
yekta660693,ltz_amir,1
NoushaEshghi,NoushaEshghi,1
Rezair5364,IsraelPersian,1
sina_Pourney,yadatbashad313,1
HichkasOfficial,mhdynwr06324774,1
dr_Nima45,Raha_sajedi,1
Pashtoo63176591,NRFnews1,1
hosseyn1988,SaamGivrad,1
Alliprd79,soorannori,1
ZartoshtkhakiIR,atheistcyrus,1
Whoisthissaman,melodimah,1
SorenaS8,mohammad_mt11,1
javidyan,A_Qizilulduz,1
AliKochol0,Hamin__Amin,1
_Mditm,whiteheart963,1
Maahdey,itsGoodess,1
mojtaba_mmg,Lillykh97,1
ARogayeh,rahiljp,1
miti_pitii,Samyaresham,1
Mahnaz84922544,bbcpersian,1
alizeinali1731,sabaaamm,1
yousef_A3,albaste87,1
_liyat,psychoavahere,1
ahangaran_68023,wtr75676737,2
BdwsMhmdrd12193,Heli_Nb,1
danysaied19711,salite_banu,1
GharaiMajid,zahra__zb,1
danetvanili,mohmdmahdig,1
Meshkan2,zzgraph,1
mahnaz1010,Hasaedy,1
allamehmadjlesi,133Salile,1
SoudabehQaisari,Imamofpeace,1
That_Fama,BABJM1995,1
__pharnaz,__pharnaz,1
thesittinggav,elmira_sharifi,1
Cyrusshams12gm1,AliKhosravani7,1
Atila_Y0Y0,TheCassinii,1
Toktam_v,Kimiya_sasani1,1
Zahhhra3,NaHaghani,1
mouloock,AAKabiri,1
Tshzee85,narges914,1
lutra198,tajrobe_wiki,1
theamirak_,peoplecallmeMV,1
rojim96,Sir_Terralyn,1
Paribanoo78,jozi_mohamad,1
yeknadem,manna_ei,1
AngelOnDuty06,netanyahu,1
bagragayy139,rasool_nmv,1
Azarakh03955707,ElaheBoghrat,1
Majid83638467,anamahmodiii,1
Saraebgi,anitaach84,1
elinaa110,reza9574,1
Nazializadh,mey_3Am,1
ChocoShirin1999,vw9902,1
amirl0re,_aboutMonarch,1
farbodebrahimi5,Karimi_miiim,1
SadeghLarijaani,SamanthaIrani,1
mansoursohrabi1,IranIntl,1
Girly_Dream,silentdokht,1
deltangehosein1,deltangehosein1,2
Saharak_kh,mhcz_313,1
MehranFarooqi3,SofiaSo19560372,1
SPamool85485,rezanasiirii70,1
lilymon76,aeve1111,1
Reza_peacee,LiberalArtist0,1
fereshteh_msv,IranianPlateau,1
Heportz,goooodgirl92,2
yasaman_sadat,m_abedkarimi,1
alimodev,pinkydinkyd00o,1
TheNorth_A,ZinMaayan1007,1
leileaghaei6388,CharlotteLVF,1
saeed_ramezi,saeed_ramezi,1
VakilipourR,asedmahdiii,1
aseyed_mahdi,hadimehrane1,2
Lia26960338,Shasosashere,1
Mae1deh_,Mahsaw_moon,1
motevali_110,motevali_110,1
MahnazShirali,MahnazShirali,3
AryoTak,freeiranlion,1
khormal0098,ajibzade,1
shayanmosleh315,babak20865,1
hesam_kashefi,DorreNajafi,1
falah_moein,Khazaei_158,1
mdinjt,RezaVaisi,1
hoghoogh_,napi_napii,1
Serpicoo3,Lagavulin161,1
JavadiNasser,Mehr_mihan,1
Daryush86562994,IranIntl,1
BondarBidakhsh_,Nahidmmm,1
jshakoori94,ehsankni92,1
kohsarplm,mo_s_k,1
OCD_Cattermelon,OCD_Cattermelon,1
maamaani1992,otherssss1234,1
1Z484,Moonezzz,1
madgirlblog,gol__che,1
alisan655,behnam_sayeh,1
Masoudheidari_c,m_a_h_s_a_B,1
KhalidKabuli_,moparzpjr,1
sami_odealavita,Parisa10649832,1
14_nad512,GBinPictures_,1
Alyrrez,FUJISAMAI,1
Af71955794,zhinamhi,1
smagoolimazloom,Drugoulogist,1
poor90624060,sabaazarpeik,1
ebne_mashghale,Hamin__Amin,1
mrrymi_,parsa_pasarghad,1
KingLion1781,mehdiyarma6rote,1
sadegh50727293,bigdeli1343,2
ShakilA89065876,Shabbir_khans,1
iironee1,ZartoshtBoZorG,1
wafa_behnam,wafa_behnam,1
YasiPatriot,pizza_facey,1
jabijoon26588,zizinanigooloo,1
Sultij1,lieaEbony,1
alipur_foad,seyyed_hossein7,1
HocHosseiniyan,taakhertenagh,1
shaqamntn,userjuly,1
rezab01105637,Truth7inspired,1
SadjadpourAhmad,Javadn16,1
Ddiiiiiaaaaa_1,BlueWaves____,1
shahini_,shahini_,1
AliHasa42447529,yaamaashitaa,1
Amini23Az,Lp58931710,1
the_robot__,vakilmodafe69,1
MaryTaha1983,IsraelPersian,1
vidarwarrior,LiberalArtist0,1
SaeedSaleh2023,pasha_zeynab,1
SaGTanHa,Eftezaah,1
Jawedsaighani,sogandshenavari,1
ArashBayatpour,ab_ganji,1
Parinazorg,bitamothr,1
Aryabot87,MalekiRazie,1
mamadbank,ketabshah3,1
mjnwnbanw09,theloverofjahad,1
sangtarash_azad,Mahyargdrz,1
khengool5,shayanScience,1
zohrebano2000,darsayeamn,1
arash_shojaiann,E_Aria_N,1
Divergent1990,MHozeh,1
shimpill,_wandaworld,1
najafi_tehrani,najafi_tehrani,1
artahermes,Pesar_Aboutorab,1
Mshob4,Ssheeydaa,1
AvaaAvaaAvaa,TheLastFist,1
ekh313,F_8z8_A,1
patang41,Awista_parsi,1
Aidinism,Aidinism,2
mehdi1362324,IsraelPersian,1
Rana_mls0,NasehMohi,1
Sadafbanooo,lewis_goodall,1
haj_ramtin,blackcatt1937,1
max_weber_pbuh,MhmdRnany,1
HINABIBI20,HA5U558,1
rk_adsunflora,cerf_elaphe,1
desert__le,Real_Kasraaa,1
lastalireza,B_taraj,1
pourochist,Peymo7,1
Amoolengderaaz,Peyman_Aref,1
30NA021,SArjmandMA,1
HAB1364,IsraelPersian,1
___electra___a,Frxammm,1
tannaz13131313,ayyarom,1
sheikhi_po34047,zz_4bol,1
sina_viola,sina_viola,1
jinjianazadiam,Grrmanesh,1
_benjaamin_,commisser44,1
MehdiAllahyari,btofigh,1
Reza18649839,erfanhalghehtv,1
Thealione1,betinybee,1
